time,HEADWATER,TAILWATER,GAGE_1
10714.00000000,-1364.1,-1154.3,3006.5
10715.00000000,-1359.8,-1151.1,2999.0
10716.00000000,-1355.7,-1148.1,2991.9
10717.00000000,-1351.7,-1145.2,2985.1
10718.00000000,-1348.0,-1142.6,2978.8
10719.00000000,-1344.5,-1140.1,2972.8
10720.00000000,-1341.1,-1137.8,2967.1
10721.00000000,-1338.0,-1135.6,2961.9
10722.00000000,-1335.0,-1133.7,2957.0
10723.00000000,-1332.3,-1131.9,2952.5
10724.00000000,-1329.8,-1130.3,2948.3
10725.00000000,-1327.4,-1128.9,2944.6
10726.00000000,-1325.3,-1127.6,2941.2
10727.00000000,-1323.3,-1126.6,2938.2
10728.00000000,-1321.6,-1125.7,2935.6
10729.00000000,-1320.1,-1125.0,2933.4
10730.00000000,-1318.8,-1124.5,2931.5
10731.00000000,-1317.4,-1123.9,2929.5
