time,HEADWATER,TAILWATER,GAGE_1
118.0000000000,-3199.6,-2225.1,5925.7
119.0000000000,-3211.1,-2232.3,5944.4
120.0000000000,-3222.2,-2239.3,5962.5
121.0000000000,-3232.8,-2245.9,5979.7
122.0000000000,-3243.0,-2252.3,5996.3
123.0000000000,-3252.8,-2258.3,6012.2
124.0000000000,-3262.3,-2264.3,6027.6
125.0000000000,-3271.0,-2269.5,6041.4
126.0000000000,-3279.2,-2274.5,6054.6
127.0000000000,-3287.0,-2279.2,6067.3
128.0000000000,-3294.6,-2283.8,6079.4
129.0000000000,-3301.6,-2288.0,6090.7
130.0000000000,-3307.9,-2291.6,6100.5
131.0000000000,-3313.2,-2294.4,6108.6
132.0000000000,-3318.1,-2297.1,6116.3
133.0000000000,-3323.0,-2299.8,6123.7
134.0000000000,-3327.3,-2302.1,6130.4
135.0000000000,-3330.8,-2303.8,6135.6
136.0000000000,-3333.9,-2305.3,6140.2
137.0000000000,-3336.4,-2306.3,6143.7
138.0000000000,-3338.1,-2306.7,6145.8
139.0000000000,-3339.6,-2307.0,6147.7
140.0000000000,-3340.5,-2306.9,6148.4
141.0000000000,-3340.8,-2306.4,6148.2
142.0000000000,-3340.4,-2305.4,6146.7
143.0000000000,-3339.7,-2304.3,6145.0
144.0000000000,-3338.6,-2302.8,6142.5
145.0000000000,-3336.4,-2300.5,6138.0
146.0000000000,-3333.8,-2298.0,6132.8
147.0000000000,-3330.6,-2295.1,6126.7
148.0000000000,-3327.2,-2292.1,6120.3
149.0000000000,-3322.9,-2288.4,6112.4
150.0000000000,-3318.4,-2284.7,6104.1
151.0000000000,-3313.2,-2280.4,6094.6
152.0000000000,-3307.7,-2276.0,6084.7
153.0000000000,-3301.2,-2270.7,6072.9
154.0000000000,-3294.5,-2265.5,6061.1
155.0000000000,-3287.3,-2259.8,6048.2
156.0000000000,-3279.5,-2253.8,6034.4
157.0000000000,-3271.2,-2247.4,6019.7
158.0000000000,-3262.3,-2240.6,6004.0
159.0000000000,-3252.7,-2233.3,5987.1
160.0000000000,-3243.2,-2226.2,5970.5
161.0000000000,-3232.6,-2218.2,5951.9
162.0000000000,-3221.6,-2210.0,5932.7
163.0000000000,-3209.8,-2201.2,5912.1
164.0000000000,-3197.7,-2192.3,5891.1
165.0000000000,-3185.6,-2183.4,5870.2
166.0000000000,-3172.9,-2174.1,5848.2
167.0000000000,-3159.4,-2164.2,5824.8
168.0000000000,-3145.7,-2154.2,5801.1
169.0000000000,-3131.2,-2143.6,5776.0
170.0000000000,-3116.5,-2132.9,5750.5
171.0000000000,-3101.4,-2122.0,5724.6
172.0000000000,-3085.7,-2110.6,5697.5
173.0000000000,-3069.6,-2099.0,5669.8
174.0000000000,-3053.0,-2087.0,5641.3
175.0000000000,-3035.9,-2074.7,5611.8
176.0000000000,-3018.4,-2062.2,5581.8
177.0000000000,-2999.8,-2048.8,5549.9
178.0000000000,-2980.9,-2035.2,5517.3
179.0000000000,-2962.2,-2021.9,5485.3
180.0000000000,-2943.1,-2008.3,5452.6
181.0000000000,-2923.3,-1994.2,5418.8
182.0000000000,-2902.9,-1979.7,5383.8
183.0000000000,-2882.0,-1964.8,5348.1
184.0000000000,-2861.0,-1949.9,5312.2
185.0000000000,-2839.9,-1935.0,5276.1
186.0000000000,-2817.9,-1919.4,5238.6
187.0000000000,-2795.3,-1903.4,5200.0
188.0000000000,-2772.8,-1887.5,5161.6
189.0000000000,-2749.9,-1871.3,5122.6
190.0000000000,-2726.7,-1855.1,5083.2
191.0000000000,-2703.0,-1838.4,5042.8
192.0000000000,-2678.7,-1821.2,5001.2
193.0000000000,-2654.0,-1803.8,4959.1
194.0000000000,-2629.1,-1786.4,4916.9
195.0000000000,-2604.2,-1769.0,4874.6
196.0000000000,-2578.7,-1751.1,4831.2
197.0000000000,-2553.1,-1733.2,4787.7
198.0000000000,-2526.8,-1714.7,4743.0
199.0000000000,-2500.7,-1696.5,4698.6
200.0000000000,-2474.2,-1678.1,4653.8
201.0000000000,-2447.5,-1659.5,4608.5
202.0000000000,-2420.2,-1640.4,4562.1
203.0000000000,-2393.1,-1621.7,4516.2
204.0000000000,-2365.3,-1602.4,4469.2
205.0000000000,-2337.2,-1582.8,4421.4
206.0000000000,-2308.9,-1563.1,4373.5
207.0000000000,-2280.5,-1543.5,4325.4
208.0000000000,-2252.1,-1523.8,4277.4
209.0000000000,-2223.2,-1503.9,4228.7
210.0000000000,-2194.3,-1484.0,4179.8
211.0000000000,-2165.1,-1463.8,4130.5
212.0000000000,-2135.5,-1443.4,4080.5
213.0000000000,-2106.0,-1423.0,4030.6
214.0000000000,-2076.3,-1402.6,3980.5
215.0000000000,-2046.4,-1382.1,3930.1
216.0000000000,-2016.3,-1361.4,3879.2
217.0000000000,-1985.9,-1340.5,3828.1
218.0000000000,-1955.6,-1319.7,3776.9
219.0000000000,-1925.0,-1298.7,3725.3
220.0000000000,-1894.4,-1277.8,3673.9
