time,ARROBS_HEAD_K:2_I:2_J:15,ARROBS_HEAD_K:2_I:2_J:9,ARROBS_HEAD_K:2_I:3_J:8,ARROBS_HEAD_K:2_I:9_J:1,ARROBS_HEAD_K:2_I:13_J:10,ARROBS_HEAD_K:2_I:15_J:16,ARROBS_HEAD_K:2_I:21_J:10,ARROBS_HEAD_K:2_I:22_J:15,ARROBS_HEAD_K:2_I:24_J:4,ARROBS_HEAD_K:2_I:26_J:6,ARROBS_HEAD_K:2_I:29_J:15,ARROBS_HEAD_K:2_I:33_J:7,ARROBS_HEAD_K:2_I:34_J:10,ARROBS_HEAD_K:0_I:2_J:15,ARROBS_HEAD_K:0_I:2_J:9,ARROBS_HEAD_K:0_I:3_J:8,ARROBS_HEAD_K:0_I:9_J:1,ARROBS_HEAD_K:0_I:13_J:10,ARROBS_HEAD_K:0_I:15_J:16,ARROBS_HEAD_K:0_I:21_J:10,ARROBS_HEAD_K:0_I:22_J:15,ARROBS_HEAD_K:0_I:24_J:4,ARROBS_HEAD_K:0_I:26_J:6,ARROBS_HEAD_K:0_I:29_J:15,ARROBS_HEAD_K:0_I:33_J:7,ARROBS_HEAD_K:0_I:34_J:10
10085.00000000,35.13186831,35.61505981,35.68131973,36.37279552,35.15563062,34.92982070,35.07550088,34.81737782,35.46088919,35.24694789,34.72808218,34.97589980,34.79307112,35.11150067,35.62567201,35.69211105,36.38266990,35.16612237,34.94078175,35.08584475,34.80266473,35.47123751,35.25680578,34.71454258,34.98577529,34.80347767
10086.00000000,35.13731324,35.62187575,35.68827976,36.38043574,35.16209217,34.93550954,35.08208906,34.82294193,35.46830312,35.25415397,34.73358458,34.98277241,34.79941407,35.11680720,35.63252637,35.69910690,36.39031354,35.17263307,34.94652932,35.09247826,34.80810652,35.47867558,35.26404130,34.71993049,34.99269420,34.80987624
10087.00000000,35.14278613,35.62874245,35.69529410,36.38816156,35.16858909,34.94122435,35.08871630,34.82852988,35.47578207,35.26141313,34.73911297,34.98967637,34.80576993,35.12213965,35.63943176,35.70615739,36.39804312,35.17918064,34.95230328,35.09915242,34.81357211,35.48617949,35.27133290,34.72534292,34.99964880,34.81629629
10088.00000000,35.14829357,35.63566606,35.70236868,36.39597916,35.17513075,34.94697255,35.09539156,34.83415380,35.48333281,35.26873916,34.74467371,34.99662061,34.81216038,35.12750468,35.64639427,35.71326846,36.40586468,35.18577215,34.95811029,35.10587405,34.81907007,35.49375535,35.27868915,34.73078616,35.00664448,34.82274759
10089.00000000,35.15384678,35.64265775,35.70951486,36.40390031,35.18172650,34.95276520,35.10212480,34.83982127,35.49096597,35.27613753,34.75027892,35.00361620,34.81859183,35.13291401,35.65342552,35.72045180,36.41379018,35.19241882,34.96396212,35.11265454,34.82461113,35.50141456,35.28611999,34.73627237,35.01369249,34.82924116
10090.00000000,35.15940896,35.64967889,35.71669397,36.41188627,35.18833956,34.95856535,35.10887935,34.84549840,35.49864332,35.28357372,34.75589072,35.01062056,34.82501727,35.13833025,35.66048655,35.72766842,36.42178073,35.19908241,34.96982087,35.11945581,34.83015895,35.50911824,35.29358775,34.74176367,35.02075166,34.83573334
10091.00000000,35.16500854,35.65676012,35.72393628,36.41996691,35.19499728,34.96440055,35.11568165,34.85120980,35.50639364,35.29107189,34.76153635,35.01766419,34.83146928,35.14378283,35.66760762,35.73494837,36.42986619,35.20579181,34.97571559,35.12630636,34.83574138,35.51689569,35.30111996,34.74728857,35.02785104,34.84225315
10092.00000000,35.17056241,35.66381202,35.73115254,36.42805353,35.20161655,34.97018812,35.12244973,34.85687897,35.51412979,35.29855391,34.76713328,35.02465448,34.83785989,35.14918712,35.67469986,35.74220281,36.43795798,35.21246080,34.98156040,35.13312036,34.84127647,35.52465881,35.30863226,34.75276233,35.03489965,34.84871191
10093.00000000,35.17615593,35.67092244,35.73843062,36.43623390,35.20827915,34.97601217,35.12926483,34.86258193,35.52193699,35.30609236,34.77276611,35.03168480,34.84427525,35.15463055,35.68185117,35.74951962,36.44614398,35.21917540,34.98744271,35.13998375,34.84684812,35.53249449,35.31620690,34.75827197,35.04198711,34.85519672
10094.00000000,35.18176599,35.67806684,35.74574566,36.44448317,35.21496446,34.98185094,35.13610589,34.86830315,35.52979193,35.31367411,34.77841187,35.03872863,34.85070056,35.16008891,35.68903656,35.75687368,36.45439912,35.22591175,34.99333873,35.14687239,34.85243439,35.54037792,35.32382199,34.76379324,35.04908831,34.86168720
10095.00000000,35.18740914,35.68526388,35.75311660,36.45281982,35.22168884,34.98772106,35.14298988,34.87405549,35.53771156,35.32130962,34.78408722,35.04580619,34.85714685,35.16557985,35.69627475,35.76428375,36.46274192,35.23268789,34.99926664,35.15380451,34.85805223,35.54832695,35.33149352,34.76934383,35.05622265,34.86820038
10096.00000000,35.19304872,35.69247430,35.76050391,36.46120450,35.22841360,34.99358394,35.14987773,34.87980045,35.54565658,35.32896086,34.78975315,35.05287745,34.86358237,35.17106563,35.70352655,35.77171054,36.47113309,35.23946466,35.00518738,35.16074083,34.86366231,35.55630203,35.33918165,34.77488459,35.06335095,34.87470018
10097.00000000,35.19870701,35.69971989,35.76792942,36.46965904,35.23516180,34.99946369,35.15679156,34.88556497,35.55364907,35.33665262,34.79543469,35.05996557,34.87002765,35.17656878,35.71081383,35.77917589,36.47959447,35.24626453,35.01112413,35.16770331,34.86928912,35.56432496,35.34690944,34.78043910,35.07049574,34.88120923
10098.00000000,35.20439264,35.70701089,35.77540323,36.47819333,35.24194220,35.00536809,35.16374103,34.89135367,35.56169798,35.34439085,34.80113827,35.06708328,34.87649740,35.18209869,35.71814668,35.78668981,36.48813593,35.25309717,35.01708627,35.17470180,34.87494065,35.57240514,35.35468538,34.78601582,35.07766874,34.88774036
10099.00000000,35.21007812,35.71431787,35.78289576,36.48677781,35.24872349,35.01126826,35.17069415,34.89713592,35.56977268,35.35214058,34.80683642,35.07419652,34.88295023,35.18762706,35.72549571,35.79422276,36.49672793,35.25993201,35.02304438,35.18170549,34.88058654,35.58051224,35.36247646,34.79158622,35.08483895,34.89425933
10100.00000000,35.21577361,35.72165122,35.79041745,36.49542253,35.25551897,35.01717558,35.17766384,34.90292872,35.57788421,35.35992148,34.81253946,35.08131799,34.88940767,35.19316426,35.73287100,35.80178482,36.50538028,35.26678001,35.02900905,35.18872502,34.88623966,35.58865619,35.37029572,34.79716062,35.09201685,34.90077953
10101.00000000,35.22149807,35.72902879,35.79798620,36.50414569,35.26234760,35.02310948,35.18466986,34.90874914,35.58605073,35.36774973,34.81826690,35.08847047,34.89589739,35.19872945,35.74029127,35.80939472,36.51411180,35.27366096,35.03500005,35.19578043,34.89191918,35.59685585,35.37816252,34.80275846,35.09922393,34.90732655
10102.00000000,35.22723241,35.73643250,35.80558385,36.51292901,35.26918943,35.02905037,35.19169186,34.91457637,35.59425274,35.37560404,34.82399892,35.09563313,34.90238587,35.20430362,35.74773763,35.81703352,36.52290347,35.28055548,35.04099820,35.20285227,34.89760552,35.60509160,35.38605659,34.80836042,35.10644122,34.91387664
10103.00000000,35.23294957,35.74383242,35.81318036,36.52174212,35.27601730,35.03497149,35.19870338,34.92038761,35.60246133,35.38345932,34.82970958,35.10277233,34.90884201,35.20985908,35.75518044,35.82467150,36.53172543,35.28743512,35.04697536,35.20991242,34.90327260,35.61333401,35.39395012,34.81393922,35.11363708,34.92039733
10104.00000000,35.23868834,35.75126889,35.82081611,36.53062506,35.28286886,35.04091108,35.20573994,34.92621561,35.61071516,35.39135009,34.83543536,35.10993472,34.91531821,35.21543560,35.76265990,35.83234886,36.54061759,35.29433929,35.05297146,35.21699933,34.90895800,35.62162253,35.40188122,34.81953361,35.12085406,34.92693369
10105.00000000,35.24441138,35.75870277,35.82845179,36.53953861,35.28970410,35.04683088,35.21276277,34.93202306,35.61897431,35.39923360,34.84114094,35.11707329,34.92175031,35.22099531,35.77013687,35.84002636,36.54954063,35.30122802,35.05894759,35.22407322,34.91462292,35.62991724,35.40980789,34.82510645,35.12805007,34.93343590
10106.00000000,35.25011270,35.76612695,35.83608032,36.54847563,35.29651746,35.05272420,35.21976592,34.93780538,35.62723172,35.40710696,34.84681757,35.12418163,34.92814406,35.22653244,35.77760422,35.84769685,36.55848732,35.30809457,35.06489695,35.23112723,34.92026161,35.63821064,35.41772377,34.83065056,35.13521691,34.93989840
10107.00000000,35.25583450,35.77358435,35.84374438,36.55747782,35.30335512,35.05863548,35.22679550,34.94360995,35.63553105,35.41502035,34.85250852,35.13131032,34.93456426,35.23208947,35.78510482,35.85540302,36.56749982,35.31498364,35.07086335,35.23820599,34.92591936,35.64654578,35.42567574,34.83620852,35.14240085,34.94637608
10108.00000000,35.26155698,35.78105501,35.85142407,36.56652554,35.31019132,35.06454287,35.23382571,34.94940702,35.64385003,35.42293844,34.85819360,35.13843231,34.94095734,35.23764660,35.79261873,35.86312493,36.57655806,35.32187326,35.07682641,35.24528744,34.93157274,35.65490169,35.43363808,34.84176051,35.14958000,34.95283749
10109.00000000,35.26726335,35.78852063,35.85910117,36.57560078,35.31701151,35.07043021,35.24084144,34.95518562,35.65217094,35.43085077,34.86385655,35.14553103,34.94732173,35.24318699,35.80012797,35.87084461,36.58564414,35.32874636,35.08276891,35.25235420,34.93720594,35.66326014,35.44159392,34.84728967,35.15673630,34.95926772
10110.00000000,35.27296999,35.79599756,35.86679185,36.58471898,35.32383421,35.07631543,35.24786187,34.96096630,35.66051085,35.43877998,34.86951383,35.15262655,34.95368721,35.24872693,35.80764848,35.87857793,36.59477355,35.33562043,35.08870812,35.25942396,34.94283800,35.67163734,35.44956298,34.85281251,35.16388758,34.96569112
10111.00000000,35.27865565,35.80346382,35.87447403,36.59385779,35.33063216,35.08217419,35.25485898,34.96671724,35.66884530,35.44668934,34.87514269,35.15969070,34.96000206,35.25424527,35.81515823,35.88630277,36.60392386,35.34247150,35.09462135,35.26647242,34.94844364,35.68001010,35.45751754,34.85830712,35.17100952,34.97207434
10112.00000000,35.28431783,35.81091549,35.88214380,36.60301336,35.33740541,35.08800577,35.26183306,34.97244387,35.67717127,35.45458461,34.88074208,35.16672213,34.96628261,35.25973957,35.82265353,35.89401539,36.61309123,35.34929695,35.10050628,35.27349698,34.95402252,35.68837463,35.46545606,34.86377157,35.17809866,34.97841871
10113.00000000,35.28997107,35.81836762,35.88981605,36.61219991,35.34416902,35.09382378,35.26879975,34.97815825,35.68550331,35.46247980,34.88632396,35.17373819,34.97254634,35.26522472,35.83014917,35.90173048,36.62228994,35.35611213,35.10637754,35.28051323,34.95958913,35.69674541,35.47339386,34.86921938,35.18517108,34.98474271
10114.00000000,35.29557198,35.82577491,35.89744522,36.62137062,35.35087663,35.09958468,35.27571052,34.98381726,35.69379557,35.47032816,34.89184686,35.18068699,34.97873413,35.27065675,35.83759943,35.90940213,36.63147323,35.36287100,35.11219033,35.28747418,34.96509949,35.70507630,35.48128473,34.87460707,35.19217828,34.99099520
10115.00000000,35.30117522,35.83319143,35.90508590,36.63058201,35.35758336,35.10534355,35.28262169,34.98947305,35.70210173,35.47818049,34.89736551,35.18763245,34.98491533,35.27609164,35.84505995,35.91708617,36.64069753,35.36962966,35.11800126,35.29443606,34.97060844,35.71342254,35.48918244,34.87999094,35.19917965,34.99723723
10116.00000000,35.30676225,35.84059813,35.91271847,36.63981274,35.36427021,35.11108191,35.28951372,34.99510941,35.71040259,35.48602137,34.90286061,35.19455089,34.99106694,35.28150974,35.85251043,35.92476210,36.64994174,35.37636800,35.12379079,35.30137855,34.97609685,35.72176357,35.49706762,34.88535110,35.20615434,35.00344891
10117.00000000,35.31233172,35.84799632,35.92034445,36.64906387,35.37093558,35.11679721,35.29638601,35.00072198,35.71869726,35.49384411,34.90833131,35.20144437,34.99718892,35.28691080,35.85995173,35.93243075,36.65920614,35.38308547,35.12955804,35.30830154,34.98156339,35.73009892,35.50493740,34.89068757,35.21310326,35.00963073
10118.00000000,35.31785747,35.85535576,35.92793326,36.65830466,35.37755535,35.12246435,35.30321312,35.00629065,35.72695773,35.50163241,34.91375008,35.20828310,35.00326140,35.29226745,35.86735436,35.94006251,36.66846079,35.38975509,35.13527545,35.31517755,34.98698284,35.73839969,35.51276772,34.89597196,35.21999724,35.01575833
10119.00000000,35.32334183,35.86267816,35.93548677,36.66753683,35.38412516,35.12808375,35.30999166,35.01180917,35.73518327,35.50937160,34.91912056,35.21506466,35.00925929,35.29758275,35.87472003,35.94765907,36.67770714,35.39637663,35.14094495,35.32200663,34.99235528,35.74666657,35.52055451,34.90120791,35.22683599,35.02182202
10120.00000000,35.32879081,35.86996969,35.94301090,36.67676550,35.39065649,35.13366328,35.31673142,35.01729111,35.74338064,35.51708151,34.92444790,35.22180311,35.01523113,35.30286302,35.88205459,35.95522613,36.68695038,35.40295773,35.14657346,35.32879565,34.99768921,35.75490523,35.52830778,34.90640137,35.23362848,35.02784411
10121.00000000,35.33422198,35.87724740,35.95052274,36.68600769,35.39716292,35.13921920,35.32344661,35.02274829,35.75156583,35.52476814,34.92975100,35.22851272,35.02116471,35.30812578,35.88937535,35.96278098,36.69620749,35.40951482,35.15217831,35.33556102,35.00300044,35.76313236,35.53604124,34.91157047,35.24039208,35.03383467
10122.00000000,35.33962042,35.88449569,35.95800661,36.69524723,35.40363264,35.14473809,35.33012576,35.02817214,35.75972412,35.53242629,34.93501463,35.23517904,35.02705961,35.31335587,35.89666650,35.97030774,36.70546220,35.41603356,35.15774483,35.34228858,35.00827618,35.77133229,35.54374263,34.91670018,35.24711160,35.03978228
10123.00000000,35.34498916,35.89171791,35.96546574,36.70448670,35.41006501,35.15022140,35.33676778,35.03355815,35.76785698,35.54004822,34.94024131,35.24180516,35.03290920,35.31855677,35.90393140,35.97780967,36.71471724,35.42251601,35.16327599,35.34898021,35.01351717,35.77950746,35.55141137,34.92179375,35.25379058,35.04568724
10124.00000000,35.35031104,35.89889496,35.97288095,36.71370664,35.41644521,35.15565303,35.34335770,35.03889616,35.77594623,35.54762446,34.94541492,35.24837186,35.03870777,35.32371070,35.91115090,35.98526755,36.72395301,35.42894458,35.16875398,35.35561818,35.01870793,35.78763879,35.55903132,34.92683382,35.26040988,35.05153587
10125.00000000,35.35558619,35.90602664,35.98025197,36.72290633,35.42276917,35.16103133,35.34989134,35.04417870,35.78398984,35.55514428,34.95053475,35.25487804,35.04443428,35.32881840,35.91832486,35.99268115,36.73316884,35.43531790,35.17417854,35.36220098,35.02384641,35.79572521,35.56659842,34.93182097,35.26696894,35.05731985
10126.00000000,35.36082775,35.91312626,35.98759211,36.73209861,35.42905247,35.16637005,35.35638429,35.04942269,35.79200121,35.56262572,34.95561349,35.26133826,35.05011494,35.33389338,35.92546669,36.00006384,36.74237766,35.44164996,35.17956330,35.36874254,35.02894661,35.80377972,35.57412659,34.93676811,35.27348157,35.06305539
10127.00000000,35.36601851,35.92017510,35.99488251,36.74126407,35.43527818,35.17165297,35.36281999,35.05461445,35.79996221,35.57005554,34.96063476,35.26773417,35.05573943,35.33891780,35.93255741,36.00739657,36.75155991,35.44792295,35.18489067,35.37522524,35.03399281,35.81178344,35.58159988,34.94165788,35.27992917,35.06872911
10128.00000000,35.37118344,35.92719841,36.00214836,36.75042756,35.44146883,35.17690425,35.36921966,35.05977347,35.80789663,35.57744988,34.96562469,35.27409730,35.06133034,35.34391711,35.93962249,36.01470472,36.76074056,35.45416153,35.19018615,35.38167311,35.03900881,35.81976115,35.58904061,34.94651648,35.28634073,35.07436785
10129.00000000,35.37627194,35.93414396,36.00933735,36.75953614,35.44757389,35.18207258,35.37553356,35.06485087,35.81575217,35.58476026,34.97053055,35.28037311,35.06682846,35.34884050,35.94660945,36.02193572,36.76986653,35.46031373,35.19539784,35.38803431,35.04394357,35.82766001,35.59639668,34.95129213,35.29266410,35.07991628
10130.00000000,35.38129695,35.94102348,36.01646113,36.76860107,35.45360585,35.18717102,35.38177462,35.06986066,35.82354041,35.59199957,34.97536579,35.28656667,35.07224415,35.35370117,35.95353015,36.02910138,36.77894914,35.46639200,35.20053852,35.39432158,35.04881098,35.83549160,35.60368070,34.95599799,35.29890802,35.08538403
10131.00000000,35.38626336,35.94784126,36.02352387,36.77762572,35.45956905,35.19220507,35.38794610,35.07480781,35.83126522,35.59917128,34.98013616,35.29270479,35.07761558,35.35850418,35.96038877,36.03620574,36.78799184,35.47240085,35.20561350,35.40053900,35.05361633,35.84325975,35.61089682,34.96063960,35.30508673,35.09079177
10132.00000000,35.39120509,35.95463188,36.03056012,36.78664435,35.46549822,35.19720880,35.39408249,35.07972626,35.83896134,35.60631086,34.98487692,35.29881045,35.08296247,35.36328376,35.96722008,36.04328355,36.79702889,35.47837529,35.21065777,35.40672127,35.05839401,35.85099917,35.61808025,34.96525205,35.31123390,35.09617460
10133.00000000,35.39608934,35.96136171,36.03753620,36.79562263,35.47135785,35.20214813,35.40014946,35.08457898,35.84659366,35.61337766,34.98955363,35.30485510,35.08823501,35.36800674,35.97399024,36.05030089,36.80602583,35.48428066,35.21563734,35.41283416,35.06310891,35.85867521,35.62519378,34.96980176,35.31731777,35.10149042
10134.00000000,35.40090984,35.96802383,36.04444499,36.80455301,35.47714526,35.20701842,35.40614328,35.08936599,35.85415582,35.62037574,34.99415949,35.31083131,35.09346318,35.37266695,35.98069227,36.05725064,36.81497505,35.49011170,35.22054649,35.41887210,35.06775691,35.86628079,35.63223437,34.97428198,35.32333210,35.10674734
10135.00000000,35.40566949,35.97462020,36.05128847,36.81343644,35.48285911,35.21182096,35.41206179,35.09408510,35.86164909,35.62729819,34.99869951,35.31674441,35.09862458,35.37726735,35.98732825,36.06413483,36.82387780,35.49586966,35.22538737,35.42483576,35.07233943,35.87381756,35.63920150,34.97869654,35.32928106,35.11194217
10136.00000000,35.41036105,35.98114269,36.05805835,36.82226459,35.48849293,35.21654888,35.41789988,35.09873103,35.86906496,35.63413985,35.00316582,35.32257826,35.10369723,35.38180079,35.99388999,36.07094517,36.83272543,35.50154683,35.23015260,35.43071783,35.07684964,35.88127697,35.64608727,34.98303840,35.33515338,35.11705699
10137.00000000,35.41498409,35.98759011,36.06475345,36.83103529,35.49404449,35.22120093,35.42365448,35.10330133,35.87640168,35.64089685,35.00755730,35.32832986,35.10868957,35.38626698,36.00037629,36.07768042,36.84151596,35.50714167,35.23484129,35.43651657,35.08128633,35.88865733,35.65288920,34.98730692,35.34094538,35.12209087
10138.00000000,35.41954643,35.99397022,36.07138140,36.83975586,35.49952275,35.22578558,35.42933515,35.10780612,35.88366682,35.64757942,35.01188286,35.33402260,35.11363744,35.39067407,36.00679495,36.08434828,36.85025662,35.51266245,35.23946180,35.44224044,35.08565842,35.89596611,35.65961576,34.99151067,35.34667175,35.12706625
10139.00000000,35.42404583,36.00027994,36.07793901,36.84842238,35.50492692,35.23030168,35.43494049,35.11224619,35.89085806,35.65418908,35.01614121,35.33963642,35.11850488,35.39501954,36.01314284,36.09094551,36.85894353,35.51810742,35.24401219,35.44788747,35.08996523,35.90320040,35.66626646,34.99564783,35.35232390,35.13197009
10140.00000000,35.42847905,36.00651519,36.08442210,36.85703023,35.51025088,35.23474412,35.44046463,35.11661181,35.89797025,35.66071495,35.02032642,35.34517476,35.12330575,35.39930012,36.01941583,36.09746789,36.86757198,35.52347213,35.24848846,35.45345322,35.09420114,35.91035566,35.67283505,34.99971406,35.35789903,35.13680281
10141.00000000,35.43282546,36.01265518,36.09080996,36.86555752,35.51547356,35.23909333,35.44588613,35.12088659,35.90498163,35.66713691,35.02442211,35.35060852,35.12798449,35.40349564,36.02559301,36.10389452,36.87612016,35.52873531,35.25287033,35.45891626,35.09834690,35.91741023,35.67929987,35.00369077,35.36337249,35.14152761
10142.00000000,35.43710455,36.01871796,36.09712038,36.87402208,35.52061571,35.24336874,35.45122657,35.12509064,35.91191132,35.67347778,35.02844474,35.35595239,35.13258316,35.40762528,36.03169263,36.11024348,36.88460578,35.53391644,35.25717711,35.46429640,35.10242257,35.92438258,35.68568125,35.00759649,35.36875900,35.14616751
10143.00000000,35.44132849,36.02471645,36.10336625,36.88243574,35.52568731,35.24758181,35.45649420,35.12923113,35.91877076,35.67974250,35.03240744,35.36123363,35.13712657,35.41170171,36.03772756,36.11652756,36.89304091,35.53902749,35.26142140,35.46960487,35.10643861,35.93128491,35.69198901,35.01144397,35.37407715,35.15074387
10144.00000000,35.44544235,36.03059326,36.10949009,36.89074050,35.53063365,35.25167760,35.46163549,35.13325768,35.92550282,35.68587940,35.03625511,35.36637051,35.14151978,35.41566944,36.04364022,36.12268911,36.90136725,35.54401182,35.26554679,35.47478532,35.11034079,35.93805948,35.69816702,35.01517763,35.37925957,35.15518377
10145.00000000,35.44949232,36.03639487,36.11553829,36.89898205,35.53550118,35.25570272,35.46669661,35.13721561,35.93215370,35.69193399,35.04003367,35.37142553,35.14583200,35.41957533,36.04947727,36.12877470,36.90963071,35.54891653,35.26960054,35.47988480,35.11417615,35.94475269,35.70426212,35.01884423,35.38435641,35.15953823
10146.00000000,35.45346115,36.04210315,36.12149264,36.90714147,35.54027261,35.25964027,35.47166024,35.14108871,35.93870523,35.69788932,35.04372626,35.37636988,35.15003055,35.42340188,36.05522045,36.13476597,36.91781226,35.55372398,35.27356533,35.48488566,35.11792782,35.95134614,35.71025675,35.02242640,35.38934560,35.16378356
10147.00000000,35.45735694,36.04772608,36.12736100,36.91522595,35.54495402,35.26349732,35.47653213,35.14488117,35.94516420,35.70374767,35.04734043,35.38121758,35.15413390,35.42715742,36.06087774,36.14067082,36.92591910,35.55844153,35.27744913,35.48979508,35.12160243,35.95784715,35.71615635,35.02593231,35.39423647,35.16793054
10148.00000000,35.46116968,36.05325315,36.13313290,36.92322449,35.54953705,35.26726474,35.48130441,35.14858646,35.95152036,35.70950223,35.05086659,35.38594771,35.15812665,35.43083215,36.06643882,36.14647887,36.93394026,35.56305961,35.28124232,35.49460365,35.12519113,35.96424520,35.72195121,35.02935211,35.39901389,35.17196769
10149.00000000,35.46490492,36.05868859,36.13881248,36.93114061,35.55402756,35.27094896,35.48598268,35.15221256,35.95777821,35.71516091,35.05431092,35.39057850,35.16203013,35.43443108,36.07190777,36.15219416,36.94187918,35.56758353,35.28495046,35.49931662,35.12870062,35.97054441,35.72764761,35.03269132,35.40368688,35.17590735
10150.00000000,35.46855196,36.06402214,36.14438922,36.93896259,35.55841211,35.27453732,35.49055288,35.15574234,35.96392596,35.72070523,35.05766079,35.39508644,35.16581176,35.43794398,36.07727398,36.15780592,36.94972416,35.57200164,35.28856242,35.50392200,35.13211820,35.97673340,35.73323179,35.03593883,35.40824030,35.17973141
10151.00000000,35.47212110,36.06926266,36.14987194,36.94669866,35.56270292,35.27804157,35.49502691,35.15919194,35.96997328,35.72615191,35.06092749,35.39948485,35.16948822,35.44138072,36.08254652,36.16332311,36.95748340,35.57632420,35.29208850,35.50842971,35.13545551,35.98282129,35.73871533,35.03910466,35.41268345,35.18344923
10152.00000000,35.47558386,36.07438130,36.15523181,36.95431971,35.56686871,35.28143136,35.49937488,35.16252647,35.97588941,35.73146122,35.06408173,35.40373848,35.17301190,35.44471382,36.08769687,36.16871717,36.96512788,35.58052211,35.29549998,35.51281120,35.13868274,35.98877860,35.74406538,35.04216098,35.41698460,35.18702296
10153.00000000,35.47898330,36.07942092,36.16051168,36.96186775,35.57095504,35.28475235,35.50364127,35.16579482,35.98171808,35.73668444,35.06716756,35.40790109,35.17646191,35.44798596,36.09276778,36.17403083,36.97269962,35.58463914,35.29884102,35.51710998,35.14184428,35.99464806,35.74932684,35.04515073,35.42119051,35.19050939
10154.00000000,35.48227945,36.08434061,36.16567038,36.96930069,35.57491834,35.28796201,35.50778223,35.16895209,35.98741678,35.74177399,35.07014346,35.41192225,35.17976930,35.45115688,36.09771791,36.17922260,36.98015634,35.58863310,35.30207008,35.52128355,35.14489829,36.00038750,35.75445603,35.04803311,35.42525692,35.19385952
10155.00000000,35.48547080,36.08913743,36.17070493,36.97661504,35.57875805,35.29105949,35.51179691,35.17200026,35.99298289,35.74673110,35.07300842,35.41580455,35.18294570,35.45422524,36.10254456,36.18428969,36.98749459,35.59250209,35.30518550,35.52532974,35.14784442,36.00599397,35.75945123,35.05080665,35.42918252,35.19707449
10156.00000000,35.48858483,36.09383972,36.17564369,36.98383826,35.58250350,35.29407352,35.51571566,35.17496771,35.99844451,35.75158469,35.07579098,35.41958261,35.18603178,35.45721931,36.10727625,36.18926058,36.99474208,35.59627556,35.30821638,35.52927838,35.15071180,36.01149577,35.76434177,35.05350011,35.43299979,35.20019107
10157.00000000,35.49160558,36.09843036,36.18046935,36.99095271,35.58613675,35.29698687,35.51951934,35.17783581,36.00378390,35.75631505,35.07847319,35.42323046,35.18899089,35.46012251,36.11189564,36.19411782,37.00188080,35.59993617,35.31114572,35.53311171,35.15348307,36.01687510,35.76910934,35.05609617,35.43668876,35.20318578
10158.00000000,35.49451974,36.10289489,36.18516732,36.99794215,35.58964478,35.29978759,35.52319530,35.18059456,36.00898657,35.76091084,35.08104366,35.42673244,35.19181157,35.46292117,36.11638794,36.19884653,37.00889477,35.60346993,35.31396020,35.53681569,35.15614561,36.02211696,35.77374031,35.05858184,35.44023273,35.20604245
10159.00000000,35.49735958,36.10726610,36.18977052,37.00483964,35.59306092,35.30250798,35.52677714,35.18327553,36.01408526,35.76540398,35.08353448,35.43013655,35.19454854,35.46564860,36.12078663,36.20348015,37.01581696,35.60691089,35.31669367,35.54042453,35.15873314,36.02725468,35.77826825,35.06099063,35.44367205,35.20880518
10160.00000000,35.50009420,36.11151201,36.19424670,37.01161187,35.59635161,35.30511614,35.53023065,35.18584391,36.01904658,35.76975724,35.08591397,35.43339360,35.19713879,35.46827323,36.12505922,36.20798607,37.02261398,35.61022611,35.31931390,35.54390501,35.16121213,36.03225500,35.78265805,35.06329063,35.44696875,35.21143062
10161.00000000,35.50272238,36.11563073,36.19859391,37.01825601,35.59951583,35.30761051,35.53355427,35.18830023,36.02386865,35.77397174,35.08817956,35.43650597,35.19959314,35.47079408,36.12920382,36.21236230,37.02928302,35.61341387,35.32181933,35.54725501,35.16358158,36.03711562,35.78690807,35.06547992,35.45012043,35.21391815
10162.00000000,35.50522997,36.11960763,36.20279794,37.02475825,35.60253880,35.30997787,35.53673352,35.19063219,36.02853572,35.77803054,35.09032037,35.43945611,35.20189143,35.47319796,36.13320633,36.21659491,37.03580996,35.61646012,35.32419670,35.55046040,35.16582925,36.04182171,35.79100314,35.06754669,35.45311127,35.21625147
10163.00000000,35.50764955,36.12347291,36.20688773,37.03114447,35.60545238,35.31224905,35.53980061,35.19286808,36.03307885,35.78196597,35.09236445,35.44228474,35.20408133,35.47551529,36.13709592,36.22071251,37.04222173,35.61939489,35.32647594,35.55355141,35.16798380,36.04640250,35.79497303,35.06951955,35.45597505,35.21846770
10164.00000000,35.50998088,36.12722905,36.21086657,37.03741844,35.60825880,35.31442595,35.54275731,35.19501266,36.03749925,35.78578071,35.09431500,35.44499458,35.20616985,35.47774836,36.14087590,36.22471853,37.04852120,35.62222178,35.32866040,35.55653145,35.17004935,36.05086066,35.79882141,35.07140185,35.45871741,35.22057633
10165.00000000,35.51222581,36.13087615,36.21473449,37.04358029,35.61095722,35.31651006,35.54560237,35.19706423,36.04179671,35.78947076,35.09617389,35.44758529,35.20814635,35.47989774,36.14454636,36.22861312,37.05470830,35.62494053,35.33075098,35.55940000,35.17202541,36.05519586,35.80254647,35.07319462,35.46133935,35.22257491
10166.00000000,35.51434860,36.13437618,36.21845324,37.04959162,35.61351145,35.31846482,35.54829975,35.19898867,36.04593323,35.79300070,35.09790499,35.45001038,35.20996076,35.48192742,36.14806927,36.23235815,37.06074473,35.62751392,35.33271076,35.56211976,35.17387633,36.05936986,35.80611060,35.07486182,35.46379895,35.22441795
